#Source;	RSC;	RNU;	RUI	#				Source Name	Causes
2ECB;	4;	159';	8F66	#	⻋	→	车	CJK RADICAL C-SIMPLIFIED CART;	CJKRadicals.txt, UCA, NamesList
2F9F;	7;	160;	8F9B	#	⾟	→	辛	KANGXI RADICAL BITTER;	CJKRadicals.txt, NFKC
2FA0;	7;	161;	8FB0	#	⾠	→	辰	KANGXI RADICAL MORNING;	CJKRadicals.txt, NFKC
2FA1;	7;	162;	8FB5	#	⾡	→	辵	KANGXI RADICAL WALK;	CJKRadicals.txt, NFKC
2ECD;	4;	162;	8FB6	#	⻍	→	辶	CJK RADICAL WALK ONE;	NamesList
2ECE;	4,3;	162;	8FB6	#	⻎	→	辶	CJK RADICAL WALK TWO;	NamesList
2ECC;	3,4;	162';	8FB6	#	⻌	→	辶	CJK RADICAL SIMPLIFIED WALK;	CJKRadicals.txt, UCA, NamesList
2FA2;	7;	163;	9091	#	⾢	→	邑	KANGXI RADICAL CITY;	CJKRadicals.txt, NFKC
2ECF;	7;	163;	9091	#	⻏	→	邑	CJK RADICAL CITY;	NamesList
2FA3;	7;	164;	9149	#	⾣	→	酉	KANGXI RADICAL WINE;	CJKRadicals.txt, NFKC
2FA4;	7;	165;	91C6	#	⾤	→	釆	KANGXI RADICAL DISTINGUISH;	CJKRadicals.txt, NFKC
2FA5;	7;	166;	91CC	#	⾥	→	里	KANGXI RADICAL VILLAGE;	CJKRadicals.txt, NFKC
2FA6;	8;	167;	91D1	#	⾦	→	金	KANGXI RADICAL GOLD;	CJKRadicals.txt, NFKC
2ED0;	5;	167';	9485	#	⻐	→	钅	CJK RADICAL C-SIMPLIFIED GOLD;	CJKRadicals.txt, UCA, NamesList
2FA7;	8;	168;	9577	#	⾧	→	長	KANGXI RADICAL LONG;	CJKRadicals.txt, NFKC
2ED1;	8;	168;	9577	#	⻑	→	長	CJK RADICAL LONG ONE;	UCA, NamesList
2ED2;	7;	168;	9578	#	⻒	→	镸	CJK RADICAL LONG TWO;	UCA, NamesList
2ED3;	4;	168';	957F	#	⻓	→	长	CJK RADICAL C-SIMPLIFIED LONG;	CJKRadicals.txt, UCA, NamesList
2FA8;	8;	169;	9580	#	⾨	→	門	KANGXI RADICAL GATE;	CJKRadicals.txt, NFKC
2ED4;	3;	169';	95E8	#	⻔	→	门	CJK RADICAL C-SIMPLIFIED GATE;	CJKRadicals.txt, UCA, NamesList
2FA9;	8;	170;	961C	#	⾩	→	阜	KANGXI RADICAL MOUND;	CJKRadicals.txt, NFKC
2ED5;	8;	170;	28E0F	#	⻕	→	𨸏	CJK RADICAL MOUND ONE;	NamesList
2ED6;	3;	170;	961D	#	⻖	→	阝	CJK RADICAL MOUND TWO;	UCA, NamesList
2FAA;	8;	171;	96B6	#	⾪	→	隶	KANGXI RADICAL SLAVE;	CJKRadicals.txt, NFKC
2FAB;	8;	172;	96B9	#	⾫	→	隹	KANGXI RADICAL SHORT TAILED BIRD;	CJKRadicals.txt, NFKC
2FAC;	8;	173;	96E8	#	⾬	→	雨	KANGXI RADICAL RAIN;	CJKRadicals.txt, NFKC
2ED7;	8;	173;	96E8	#	⻗	→	雨	CJK RADICAL RAIN;	NamesList
2FAD;	8;	174;	9751	#	⾭	→	靑	KANGXI RADICAL BLUE;	CJKRadicals.txt, NFKC
2ED8;	8;	174;	9752	#	⻘	→	青	CJK RADICAL BLUE;	UCA, NamesList
2FAE;	8;	175;	975E	#	⾮	→	非	KANGXI RADICAL WRONG;	CJKRadicals.txt, NFKC
2FAF;	9;	176;	9762	#	⾯	→	面	KANGXI RADICAL FACE;	CJKRadicals.txt, NFKC
2FB0;	9;	177;	9769	#	⾰	→	革	KANGXI RADICAL LEATHER;	CJKRadicals.txt, NFKC
2FB1;	9, 10;	178;	97CB	#	⾱	→	韋	KANGXI RADICAL TANNED LEATHER;	CJKRadicals.txt, NFKC
2ED9;	4;	178';	97E6	#	⻙	→	韦	CJK RADICAL C-SIMPLIFIED TANNED LEATHER;	CJKRadicals.txt, UCA, NamesList
2FB2;	9;	179;	97ED	#	⾲	→	韭	KANGXI RADICAL LEEK;	CJKRadicals.txt, NFKC
2FB3;	9;	180;	97F3	#	⾳	→	音	KANGXI RADICAL SOUND;	CJKRadicals.txt, NFKC
2FB4;	9;	181;	9801	#	⾴	→	頁	KANGXI RADICAL LEAF;	CJKRadicals.txt, NFKC
2EDA;	6;	181';	9875	#	⻚	→	页	CJK RADICAL C-SIMPLIFIED LEAF;	CJKRadicals.txt, UCA, NamesList
2FB5;	9, 10;	182;	98A8	#	⾵	→	風	KANGXI RADICAL WIND;	CJKRadicals.txt, NFKC
2EDB;	4;	182';	98CE	#	⻛	→	风	CJK RADICAL C-SIMPLIFIED WIND;	CJKRadicals.txt, UCA, NamesList
2FB6;	9;	183;	98DB	#	⾶	→	飛	KANGXI RADICAL FLY;	CJKRadicals.txt, NFKC
2EDC;	3;	183';	98DE	#	⻜	→	飞	CJK RADICAL C-SIMPLIFIED FLY;	CJKRadicals.txt, UCA, NamesList
2FB7;	9;	184;	98DF	#	⾷	→	食	KANGXI RADICAL EAT;	CJKRadicals.txt, NFKC
2EDD;	9;	184;	98DF	#	⻝	→	食	CJK RADICAL EAT ONE;	UCA, NamesList
2EDE;	9;	184;	2967F	#	⻞	→	𩙿	CJK RADICAL EAT TWO;	NamesList
2EDF;	8;	184;	98E0	#	⻟	→	飠	CJK RADICAL EAT THREE;	UCA, NamesList
2EE0;	3;	184';	9963	#	⻠	→	饣	CJK RADICAL C-SIMPLIFIED EAT;	CJKRadicals.txt, UCA, NamesList
2FB8;	9;	185;	9996	#	⾸	→	首	KANGXI RADICAL HEAD;	CJKRadicals.txt, NFKC
2EE1;	10;	185;	29810	#	⻡	→	𩠐	CJK RADICAL HEAD;	NamesList
2FB9;	9;	186;	9999	#	⾹	→	香	KANGXI RADICAL FRAGRANT;	CJKRadicals.txt, NFKC
2FBA;	10;	187;	99AC	#	⾺	→	馬	KANGXI RADICAL HORSE;	CJKRadicals.txt, NFKC
2EE2;	3;	187';	9A6C	#	⻢	→	马	CJK RADICAL C-SIMPLIFIED HORSE;	CJKRadicals.txt, UCA, NamesList
2FBB;	10;	188;	9AA8	#	⾻	→	骨	KANGXI RADICAL BONE;	CJKRadicals.txt, NFKC
2EE3;	9;	188';	9AA8	#	⻣	→	骨	CJK RADICAL BONE;	NamesList
2FBC;	10;	189;	9AD8	#	⾼	→	高	KANGXI RADICAL TALL;	CJKRadicals.txt, NFKC
2FBD;	10;	190;	9ADF	#	⾽	→	髟	KANGXI RADICAL HAIR;	CJKRadicals.txt, NFKC
2FBE;	10;	191;	9B25	#	⾾	→	鬥	KANGXI RADICAL FIGHT;	CJKRadicals.txt, NFKC
2FBF;	10;	192;	9B2F	#	⾿	→	鬯	KANGXI RADICAL SACRIFICIAL WINE;	CJKRadicals.txt, NFKC
2FC0;	10;	193;	9B32	#	⿀	→	鬲	KANGXI RADICAL CAULDRON;	CJKRadicals.txt, NFKC
2FC1;	10;	194;	9B3C	#	⿁	→	鬼	KANGXI RADICAL GHOST;	CJKRadicals.txt, NFKC
2EE4;	10;	194;	9B3C	#	⻤	→	鬼	CJK RADICAL GHOST;	NamesList
2FC2;	11;	195;	9B5A	#	⿂	→	魚	KANGXI RADICAL FISH;	CJKRadicals.txt, NFKC
2EE5;	8;	195';	9C7C	#	⻥	→	鱼	CJK RADICAL C-SIMPLIFIED FISH;	CJKRadicals.txt, UCA, NamesList
2FC3;	11;	196;	9CE5	#	⿃	→	鳥	KANGXI RADICAL BIRD;	CJKRadicals.txt, NFKC
2EE6;	5;	196';	9E1F	#	⻦	→	鸟	CJK RADICAL C-SIMPLIFIED BIRD;	CJKRadicals.txt, UCA, NamesList
2FC4;	11;	197;	9E75	#	⿄	→	鹵	KANGXI RADICAL SALT;	CJKRadicals.txt, NFKC
2EE7;	7;	197';	5364	#	⻧	→	卤	CJK RADICAL C-SIMPLIFIED SALT;	CJKRadicals.txt, NamesList
2FC5;	11;	198;	9E7F	#	⿅	→	鹿	KANGXI RADICAL DEER;	CJKRadicals.txt, NFKC
2FC6;	11;	199;	9EA5	#	⿆	→	麥	KANGXI RADICAL WHEAT;	CJKRadicals.txt, NFKC
2EE8;	7;	199';	9EA6	#	⻨	→	麦	CJK RADICAL SIMPLIFIED WHEAT;	CJKRadicals.txt, UCA, NamesList, kRSAdobe
2FC7;	11;	200;	9EBB	#	⿇	→	麻	KANGXI RADICAL HEMP;	CJKRadicals.txt, NFKC
2FC8;	11, 12;	201;	9EC3	#	⿈	→	黃	KANGXI RADICAL YELLOW;	CJKRadicals.txt, NFKC
2EE9;	11;	201';	9EC4	#	⻩	→	黄	CJK RADICAL SIMPLIFIED YELLOW;	CJKRadicals.txt, UCA, NamesList, kRSUnicode
2FC9;	12;	202;	9ECD	#	⿉	→	黍	KANGXI RADICAL MILLET;	CJKRadicals.txt, NFKC
2FCA;	12;	203;	9ED1	#	⿊	→	黑	KANGXI RADICAL BLACK;	CJKRadicals.txt, NFKC
2FCA;	11;	203;	9ED2	#	⿊	→	黒	KANGXI RADICAL BLACK;	kRSUnicode
2FCB;	12, 13;	204;	9EF9	#	⿋	→	黹	KANGXI RADICAL EMBROIDERY;	CJKRadicals.txt, NFKC
2FCC;	13;	205;	9EFD	#	⿌	→	黽	KANGXI RADICAL FROG;	CJKRadicals.txt, NFKC
2EEA;	8;	205';	9EFE	#	⻪	→	黾	CJK RADICAL C-SIMPLIFIED FROG;	CJKRadicals.txt, UCA, NamesList
2FCD;	13;	206;	9F0E	#	⿍	→	鼎	KANGXI RADICAL TRIPOD;	CJKRadicals.txt, NFKC
2FCE;	13;	207;	9F13	#	⿎	→	鼓	KANGXI RADICAL DRUM;	CJKRadicals.txt, NFKC
2FCF;	13;	208;	9F20	#	⿏	→	鼠	KANGXI RADICAL RAT;	CJKRadicals.txt, NFKC
2FCF;	8;	208;	9F21	#	⿏	→	鼡	KANGXI RADICAL RAT;	kRSUnicode
2FD0;	14;	209;	9F3B	#	⿐	→	鼻	KANGXI RADICAL NOSE;	CJKRadicals.txt, NFKC
2FD1;	14;	210;	9F4A	#	⿑	→	齊	KANGXI RADICAL EVEN;	CJKRadicals.txt, NFKC
2EEB;	8;	210;	6589	#	⻫	→	斉	CJK RADICAL J-SIMPLIFIED EVEN;	NamesList
2EEC;	6;	210';	9F50	#	⻬	→	齐	CJK RADICAL C-SIMPLIFIED EVEN;	CJKRadicals.txt, UCA, NamesList
2FD2;	15;	211;	9F52	#	⿒	→	齒	KANGXI RADICAL TOOTH;	CJKRadicals.txt, NFKC
2EED;	12;	211;	6B6F	#	⻭	→	歯	CJK RADICAL J-SIMPLIFIED TOOTH;	NamesList
2EEE;	8;	211';	9F7F	#	⻮	→	齿	CJK RADICAL C-SIMPLIFIED TOOTH;	CJKRadicals.txt, UCA, NamesList
2FD3;	16;	212;	9F8D	#	⿓	→	龍	KANGXI RADICAL DRAGON;	CJKRadicals.txt, NFKC
2EEF;	10;	212;	7ADC	#	⻯	→	竜	CJK RADICAL J-SIMPLIFIED DRAGON;	NamesList, kRSAdobe
2EF0;	5;	212';	9F99	#	⻰	→	龙	CJK RADICAL C-SIMPLIFIED DRAGON;	CJKRadicals.txt, UCA, NamesList
2FD4;	16;	213;	9F9C	#	⿔	→	龜	KANGXI RADICAL TURTLE;	CJKRadicals.txt, NFKC
2EF1;	16;	213;	9F9C	#	⻱	→	龜	CJK RADICAL TURTLE;	NamesList
2EF2;	11;	213;	4E80	#	⻲	→	亀	CJK RADICAL J-SIMPLIFIED TURTLE;	NamesList
2EF3;	7;	213';	9F9F	#	⻳	→	龟	CJK RADICAL C-SIMPLIFIED TURTLE;	CJKRadicals.txt, NFKC, NamesList
2FD5;	17;	214;	9FA0	#	⿕	→	龠	KANGXI RADICAL FLUTE;	CJKRadicals.txt, NFKC

31D0;	1;	;	4E00	#	㇐	→	一	一 三 丁 丞 丈 世 不 上 十 卅 七
31C0;	1;	;	4E3F	#	㇀	→	丿	冰 淋 治 冶 冽 暴 氾 录 地 虫
31D1;	1;	;	4E28	#	㇑	→	丨	丩 中 串 讧 乍 上 五 丑
31DA;	1;	;	4E85	#	㇚	→	亅	爭 事 求 水
31D2;	1;	;	4E3F	#	㇒	→	丿	乂 爻 禾 毛 乏 乖 釆 衣 八 行
31D3;	1;	;	4E3F	#	㇓	→	丿	乃 月 用 齊 几 人 班 大
31D4;	1;	;	4E36	#	㇔	→	丶	丸 义 永 冰 凡 丹 主 求 火 刃
31CF;	1;	;	4E40	#	㇏	→	乀	大 人 天 入 走 边 廷 尺
31DD;	1;	;	4E41	#	㇝	→	乁	尐 八 入 廻
31D5;	1;	;	200CD	#	㇕	→	𠃍	口 囗 田 品 吕 申 甲 圆 巪
31C7;	1;	;	4E5B	#	㇇	→	乛	又 双 叒 今
31D6;	1;	;	4E5B	#	㇖	→	乛	疋 了 予 矛 子 字 疏 写 冖
31D7;	1;	;	200CA	#	㇗	→	𠃊	断 继 山 互 彙 牙 乐 东
31D8;	1;	;	200CE	#	㇘	→	𠃎	肅嘯蕭簫
31C4;	1;	;	200CA	#	㇄	→	𠃊	區 亡 妄 四
31D9;	1;	;	2010C	#	㇙	→	𠄌	食 良 艮 很 狠 鄉 民
31DC;	1;	;	200CB	#	㇜	→	𠃋	弘 公 翁
31DB;	1;	;	21FE8	#	㇛	→	𡿨	巡 獵 災 甾 女 巛
31E2;	1;	;	4E3F	#	㇢	→	丿	乄
31C1;	1;	;	4E3F	#	㇁	→	丿	狐 嶽 貓 家 逐
31C2;	1;	;	4E41	#	㇂	→	乁	戈 弋 戰 我
31C3;	1;	;	4E40	#	㇃	→	乀	心 必 沁 惢 蕊
31C5;	1;	;	4E59	#	㇅	→	乙	卍
31CD;	1;	;	4E59	#	㇍	→	乙	殳 投 朵
31CA;	1;	;	4E59	#	㇊	→	乙	讠 计 鳩
31C6;	1;	;	200CC	#	㇆	→	𠃌	羽 习 包 勻 葡 用 青 甫 勺 月 也 乜
31C8;	1;	;	4E59	#	㇈	→	乙	飞 风 瘋 九 几 气 虱
31DE;	1;	;	200D1	#	㇞	→	𠃑	亞 鼎 卐 吳 专 𧦮 𤓷 𤦡
31DF;	1;	;	4E5A	#	㇟	→	乚	乱 己 已 巳
31CE;	1;	;	2010E	#	㇎	→	𠄎	凸
31CB;	1;	;	2010E	#	㇋	→	𠄎	建 及
31E0;	1;	;	4E59	#	㇠	→	乙	乙 氹 乞
31CC;	1;	;	2010E	#	㇌	→	𠄎	阝 队 邮
31C9;	1;	;	200D1	#	㇉	→	𠃑	号 亏 弓 强 丐 马 丂
31E1;	1;	;	2010E	#	㇡	→	𠄎	乃 孕 仍
31E3;	1;	;		#	㇣	→	#VALUE!	〇 㔔 㪳 㫈
